Date;BTC - Price;ETH - Price;MANA - Price;DJI - Price;NQZ25 - Price;SPVIXETR - Price;XAG - Price;XAU - Price;XU100 - Price
2.01.2025;96,960.0;3,455.19;0.5079;42,392.27;21,167.50;20,305.662;142.96;2,657.16;9,961.34
31.12.2024;93,557.2;3,337.80;0.467;42,544.22;21,226.50;20,044.752;137.18;2,623.81;9,830.56
30.12.2024;92,779.8;3,361.99;0.4788;42,573.73;21,416.25;20,044.688;136.24;2,605.39;9,889.71
27.12.2024;94,275.9;3,334.19;0.4923;42,992.21;21,698.50;19,740.551;138.82;2,620.00;10,025.47
26.12.2024;95,777.7;3,335.96;0.4891;43,325.80;22,008.00;18,955.932;139.91;2,634.43;9,949.01
24.12.2024;98,668.1;3,493.31;0.5403;43,297.03;22,028.50;18,852.594;139.68;2,613.20;9,672.75
23.12.2024;94,852.1;3,422.01;0.5038;42,906.95;21,753.25;19,767.455;139.39;2,612.93;9,626.56
20.12.2024;97,795.7;3,474.01;0.5056;42,840.26;20,947.98;20,870.207;139.22;2,620.77;9,724.50
19.12.2024;97,466.1;3,418.84;0.4817;42,342.24;21,112.75;23,225.518;137.43;2,593.85;9,765.12
18.12.2024;100,197.8;3,627.88;0.5192;42,326.87;21,218.75;22,041.570;138.45;2,587.63;9,915.76
17.12.2024;106,138.9;3,892.79;0.5731;43,449.90;22,014.75;20,443.367;145.26;2,645.54;10,011.27
16.12.2024;106,057.6;3,986.91;0.6027;43,717.48;22,110.25;20,294.172;146.44;2,652.50;9,997.66
13.12.2024;101,426.2;3,909.48;0.6441;43,828.06;21,795.75;19,972.014;147.92;2,648.39;10,125.46
12.12.2024;100,009.9;3,881.63;0.6405;43,914.12;21,651.25;19,936.697;151.54;2,681.33;10,058.63
11.12.2024;101,126.2;3,831.41;0.6544;44,148.56;21,793.50;19,856.381;157.31;2,717.93;10,058.47
10.12.2024;96,600.3;3,628.94;0.5935;44,247.83;21,405.25;19,840.182;151.99;2,693.64;10,099.03
9.12.2024;97,359.4;3,718.98;0.6051;44,401.93;21,483.75;19,827.318;152.29;2,658.78;10,257.39
6.12.2024;99,760.7;3,999.51;0.7736;44,642.52;21,656.75;19,546.432;147.72;2,632.91;10,081.00
5.12.2024;96,970.8;3,785.10;0.7416;44,765.71;21,473.25;19,778.939;150.64;2,632.05;9,935.96
4.12.2024;98,635.8;3,836.25;0.7795;45,014.04;21,536.50;19,448.625;151.49;2,649.79;9,886.05
3.12.2024;95,898.7;3,615.07;0.6994;44,705.53;21,281.50;19,237.648;152.46;2,643.44;9,827.23
2.12.2024;95,846.6;3,643.48;0.6733;44,782.00;21,218.00;19,272.918;147.88;2,638.93;9,681.11
29.11.2024;97,438.0;3,592.13;0.6432;44,910.65;20,993.50;19,253.076;150.47;2,653.55;9,652.00
27.11.2024;95,886.6;3,653.79;0.6088;44,722.06;20,813.00;19,427.865;149.77;2,635.51;9,639.77
26.11.2024;91,977.6;3,326.30;0.5842;44,860.31;20,993.50;19,389.627;149.82;2,631.89;9,636.12
25.11.2024;93,064.4;3,412.18;0.6286;44,736.57;20,880.25;19,479.367;149.14;2,625.26;9,659.96
22.11.2024;98,929.7;3,327.77;0.4538;44,296.51;20,849.75;19,820.420;153.69;2,712.55;9,549.89
21.11.2024;98,374.5;3,356.43;0.4136;43,870.35;20,829.50;20,112.898;153.41;2,669.69;9,367.77
20.11.2024;94,303.9;3,069.72;0.3957;43,408.47;20,749.00;20,229.078;151.66;2,650.05;9,031.82
19.11.2024;92,239.2;3,105.97;0.4083;43,268.94;20,767.75;20,015.713;152.22;2,631.68;9,232.90
18.11.2024;90,478.7;3,207.46;0.4153;43,389.60;20,633.50;19,758.799;149.14;2,612.20;9,395.39
15.11.2024;91,046.5;3,089.45;0.3486;43,444.99;20,493.75;20,212.592;143.16;2,561.24;9,389.62
14.11.2024;87,294.0;3,058.22;0.3268;43,750.86;21,011.75;19,722.252;144.65;2,566.19;9,420.42
13.11.2024;90,422.2;3,187.02;0.3353;43,958.19;21,159.50;19,658.695;143.42;2,573.78;9,300.30
12.11.2024;87,941.3;3,242.44;0.3611;43,910.98;21,189.50;19,748.309;145.56;2,597.27;9,226.86
11.11.2024;88,664.1;3,372.13;0.3632;44,293.13;21,217.75;19,666.912;147.78;2,620.20;9,276.78
8.11.2024;76,517.3;2,961.34;0.312;43,988.99;21,231.25;19,762.246;156.73;2,683.77;9,184.82
7.11.2024;75,868.6;2,894.13;0.3014;43,729.34;21,224.75;19,953.570;159.25;2,706.99;8,946.13
6.11.2024;75,586.3;2,721.85;0.2997;43,729.93;20,894.00;20,336.326;155.94;2,659.24;8,862.32
5.11.2024;69,373.7;2,422.50;0.2731;42,221.88;20,341.75;21,369.729;159.84;2,743.59;8,618.57
4.11.2024;67,848.8;2,398.95;0.2641;41,794.60;20,086.00;22,157.045;159.0;2,736.39;8,663.88
1.11.2024;69,507.2;2,511.96;0.288;42,052.19;20,153.25;22,607.428;159.28;2,735.16;8,885.00
31.10.2024;70,281.8;2,519.14;0.2885;41,763.46;20,021.75;22,660.486;161.2;2,743.80;8,863.88
30.10.2024;72,347.8;2,658.62;0.3049;42,141.54;20,534.75;21,632.525;166.44;2,786.19;9,006.55
28.10.2024;69,954.1;2,567.41;0.2976;42,387.57;20,497.00;21,326.180;165.93;2,741.98;8,945.80
25.10.2024;66,696.8;2,441.18;0.285;42,114.40;20,498.75;21,980.633;166.29;2,747.69;8,908.47
24.10.2024;68,191.5;2,535.87;0.3118;42,374.36;20,380.25;21,425.566;169.44;2,735.70;8,872.85
23.10.2024;66,663.7;2,526.10;0.3109;42,514.95;20,220.50;21,592.518;172.43;2,717.54;8,714.69
22.10.2024;67,427.3;2,621.79;0.3296;42,924.89;20,542.00;20,910.170;175.74;2,748.38;8,838.60
21.10.2024;67,371.3;2,666.66;0.3159;42,931.60;20,519.50;20,963.998;172.17;2,719.65;8,654.39
18.10.2024;68,423.1;2,641.72;0.3376;43,275.91;20,483.50;21,047.063;171.31;2,720.25;8,793.61
17.10.2024;67,418.4;2,605.53;0.2939;43,239.05;20,368.00;21,462.537;163.68;2,692.55;9,002.34
16.10.2024;67,617.9;2,611.09;0.3063;43,077.70;20,349.50;21,576.658;162.1;2,673.24;8,956.03
15.10.2024;67,077.5;2,607.84;0.3056;42,740.42;20,342.00;21,726.816;160.63;2,660.99;8,860.30
14.10.2024;66,081.7;2,630.54;0.3099;43,065.22;20,619.25;21,539.406;159.31;2,651.05;8,699.19
11.10.2024;62,499.4;2,436.73;0.2938;42,863.86;20,450.00;22,066.672;159.49;2,656.00;8,876.22
10.10.2024;60,316.2;2,385.40;0.2819;42,454.12;20,429.75;22,269.238;158.77;2,629.48;8,964.10
9.10.2024;60,628.8;2,370.13;0.2788;42,512.00;20,463.50;22,208.520;154.47;2,607.77;9,132.30
8.10.2024;62,157.0;2,440.93;0.2857;42,080.37;20,298.50;22,592.721;154.81;2,621.94;9,044.89
7.10.2024;62,245.6;2,422.75;0.2907;41,954.24;19,992.75;23,262.771;155.92;2,643.58;9,031.64
4.10.2024;62,081.0;2,414.43;0.2942;42,352.75;20,227.25;22,082.721;158.07;2,652.25;9,109.34
3.10.2024;60,751.2;2,349.67;0.2777;42,011.59;19,990.25;22,670.139;158.76;2,655.90;8,898.23
2.10.2024;60,645.7;2,365.57;0.2739;42,196.52;20,009.75;22,134.697;161.48;2,657.75;9,012.87
1.10.2024;60,835.5;2,449.67;0.2798;42,156.97;19,975.00;22,183.621;161.28;2,662.82;9,351.22
30.09.2024;63,339.2;2,603.48;0.3022;42,330.15;20,261.25;21,341.256;158.72;2,634.49;9,665.78
27.09.2024;65,776.3;2,694.53;0.3353;42,313.00;20,221.50;21,641.828;162.25;2,657.97;9,777.46
26.09.2024;65,175.7;2,632.05;0.3231;42,175.11;20,346.25;21,038.459;167.37;2,670.20;9,829.19
25.09.2024;63,156.5;2,580.34;0.3099;41,914.75;20,192.00;21,054.113;164.99;2,656.82;9,891.00
24.09.2024;64,256.8;2,652.50;0.3156;42,208.22;20,167.75;20,860.553;165.18;2,656.70;10,029.73
23.09.2024;63,331.8;2,647.65;0.3081;42,124.65;20,080.00;20,968.350;160.43;2,628.40;9,887.75
20.09.2024;63,201.2;2,561.79;0.2969;42,063.36;19,808.01;20,889.619;161.11;2,621.96;9,900.25
19.09.2024;62,938.6;2,464.49;0.2908;42,025.19;19,850.25;20,769.977;158.75;2,586.48;9,975.61
18.09.2024;61,757.6;2,372.18;0.2839;41,503.10;19,349.25;21,419.898;156.61;2,558.80;9,774.49
17.09.2024;60,309.1;2,341.82;0.2767;41,606.18;19,439.25;21,639.773;158.48;2,569.52;9,758.14
16.09.2024;58,213.1;2,295.72;0.2644;41,622.08;19,433.00;21,457.945;159.66;2,582.58;9,577.46
13.09.2024;60,511.6;2,440.12;0.2805;41,393.78;19,530.25;21,356.289;160.39;2,576.50;9,685.49
12.09.2024;58,134.5;2,361.79;0.2765;41,096.77;19,447.25;21,320.955;156.69;2,558.75;9,521.04
11.09.2024;57,338.7;2,340.19;0.2666;40,861.71;19,271.00;21,433.301;148.7;2,511.44;9,419.66
10.09.2024;57,635.0;2,387.71;0.27;40,736.96;18,864.00;21,992.359;147.32;2,516.12;9,624.04
9.09.2024;57,049.6;2,359.60;0.2676;40,829.59;18,692.25;22,403.643;145.37;2,505.25;9,699.56
6.09.2024;53,966.8;2,225.72;0.2486;40,345.41;18,458.25;22,987.652;143.76;2,497.03;9,771.16
5.09.2024;56,183.2;2,369.18;0.2583;40,755.75;18,963.50;21,924.158;147.83;2,516.32;9,936.76
4.09.2024;57,973.4;2,450.18;0.2649;40,974.97;18,962.50;22,615.980;146.57;2,494.19;9,984.93
3.09.2024;57,479.8;2,423.40;0.2548;40,936.93;19,006.50;22,024.451;147.47;2,492.76;10,021.80
29.08.2024;59,373.5;2,528.72;0.2724;41,335.05;19,393.25;20,444.977;154.88;2,521.18;9,833.22
28.08.2024;59,016.0;2,527.73;0.2749;41,091.42;19,415.75;20,606.510;153.12;2,502.25;9,757.16
27.08.2024;59,450.9;2,457.99;0.2787;41,250.50;19,653.75;20,243.463;156.87;2,524.57;9,748.75
26.08.2024;62,846.2;2,680.30;0.2899;41,240.52;19,591.25;20,431.074;157.24;2,516.89;9,565.76
23.08.2024;64,053.1;2,762.86;0.3087;41,175.08;19,790.75;20,553.652;157.27;2,512.07;9,668.10
22.08.2024;60,372.2;2,623.06;0.2875;40,712.78;19,578.25;21,153.414;155.26;2,483.29;9,921.40
21.08.2024;61,158.1;2,630.67;0.2842;40,890.49;19,909.50;20,799.688;158.93;2,511.95;9,904.79
20.08.2024;59,005.8;2,572.90;0.2694;40,834.97;19,809.50;20,765.379;157.99;2,513.74;9,982.28
19.08.2024;59,470.9;2,637.10;0.2698;40,896.53;19,857.75;2033;156.7;2,503.92;10,054.20
16.08.2024;58,877.2;2,592.38;0.2629;40,659.76;19,605.75;2034;153.53;2,507.28;9,821.96
15.08.2024;57,534.6;2,569.44;0.2685;40,563.06;19,581.25;2024;149.81;2,456.10;9,982.98
14.08.2024;58,707.8;2,662.95;0.2733;40,008.39;19,115.00;2060;148.48;2,447.64;9,830.94
13.08.2024;60,595.2;2,702.95;0.2826;39,765.64;19,104.25;2175;149.13;2,465.03;9,920.61
12.08.2024;59,350.0;2,722.64;0.28;39,357.01;18,639.50;2352;146.9;2,472.25;9,828.56
9.08.2024;60,850.6;2,598.90;0.2781;39,497.54;18,616.00;2354;142.21;2,430.93;9,907.38
8.08.2024;61,699.7;2,683.84;0.2789;39,446.49;18,525.25;2684;140.99;2,426.75;10,098.50
7.08.2024;55,120.9;2,337.83;0.2546;38,763.45;17,966.50;2885;137.92;2,381.53;10,024.31
6.08.2024;56,057.8;2,461.92;0.2647;38,997.66;18,179.00;2979;142.18;2,389.37;9,881.23
5.08.2024;53,979.0;2,415.99;0.2533;38,703.27;18,013.25;3226;140.39;2,407.65;9,893.41
2.08.2024;61,478.7;2,990.32;0.287;39,737.26;18,556.25;2795;145.51;2,443.29;10,473.47
1.08.2024;65,372.9;3,204.93;0.3095;40,347.97;19,023.25;2510;149.4;2,445.42;10,798.09
31.07.2024;64,626.0;3,231.84;0.3118;40,842.79;19,505.25;2402;152.33;2,448.10;10,638.58
30.07.2024;66,184.9;3,278.94;0.3299;40,743.33;18,936.25;2432;148.48;2,408.43;10,691.68
29.07.2024;66,798.7;3,318.24;0.3324;40,539.93;19,209.25;2396;147.82;2,383.54;10,733.75
26.07.2024;67,908.6;3,275.12;0.3423;40,589.34;19,174.50;2444;146.78;2,385.57;10,891.42
25.07.2024;65,799.3;3,175.52;0.3209;39,935.07;18,992.25;2511;145.75;2,364.50;10,871.48
24.07.2024;65,370.5;3,335.33;0.3278;39,853.87;19,203.25;2498;149.37;2,397.59;10,991.57
23.07.2024;65,937.8;3,482.54;0.3314;40,358.09;19,925.00;2348;150.71;2,409.21;11,089.53
22.07.2024;67,553.6;3,440.01;0.3436;40,415.44;20,001.00;2348;150.32;2,397.65;11,172.75
19.07.2024;66,677.4;3,504.42;0.3584;40,287.53;19,713.00;2405;149.89;2,400.79;11,156.20
18.07.2024;63,980.5;3,425.94;0.3388;40,665.02;19,899.25;2372;151.68;2,444.97;11,139.46
17.07.2024;64,089.2;3,387.81;0.3576;41,198.08;19,997.50;2348;154.68;2,458.38;11,134.08
16.07.2024;65,049.7;3,442.99;0.3598;40,954.48;20,598.00;2321;157.7;2,468.57;11,139.34
12.07.2024;57,885.1;3,133.33;0.3249;40,000.90;20,524.00;2298;153.73;2,411.27;11,064.85
11.07.2024;57,337.3;3,099.82;0.3131;39,753.75;20,441.75;2320;153.2;2,414.78;11,024.33
10.07.2024;57,746.7;3,101.17;0.3122;39,721.36;20,899.75;2296;149.32;2,371.07;10,743.30
9.07.2024;58,039.4;3,065.11;0.3103;39,291.97;20,678.50;2313;145.32;2,363.58;10,796.57
8.07.2024;56,724.7;3,019.64;0.304;39,344.79;20,659.75;2301;145.59;2,358.80;10,864.08
5.07.2024;56,641.8;2,981.40;0.2913;39,375.87;20,620.75;2323;145.71;2,391.46;10,851.78
3.07.2024;60,199.3;3,295.13;0.3236;39,308.00;20,411.50;2320;142.11;2,356.06;10,682.15
2.07.2024;62,103.3;3,421.71;0.3445;39,331.85;20,255.25;2308;137.17;2,329.28;10,446.24
1.07.2024;62,890.1;3,442.67;0.341;39,169.52;20,052.00;2318;136.2;2,331.70;10,343.31
28.06.2024;60,403.3;3,380.15;0.3408;39,118.86;19,927.25;2375;137.37;2,325.71;10,647.91
27.06.2024;61,685.3;3,450.45;0.3454;39,164.06;20,039.50;2359;138.04;2,327.45;10,680.91
26.06.2024;60,849.4;3,370.72;0.3361;39,127.80;20,012.50;2374;137.04;2,297.91;10,486.70
25.06.2024;61,809.4;3,395.03;0.3389;39,112.16;19,972.25;2383;136.68;2,319.01;10,679.98
24.06.2024;60,292.7;3,352.29;0.3332;39,411.21;19,750.75;2411;138.21;2,332.93;10,767.85
21.06.2024;64,128.5;3,518.03;0.3332;39,150.33;19,747.29;2421;137.66;2,320.34;10,771.36
20.06.2024;64,854.3;3,512.91;0.3348;39,134.76;19,763.25;2463;139.17;2,359.63;10,739.94
14.06.2024;66,034.8;3,481.84;0.384;38,589.16;19,685.50;2383;135.01;2,332.52;10,471.32
13.06.2024;66,773.1;3,470.15;0.3963;38,647.10;19,602.50;2339;134.11;2,303.19;10,391.89
12.06.2024;68,260.1;3,559.95;0.4132;38,712.21;19,496.50;2327;137.67;2,322.55;10,165.52
11.06.2024;67,319.8;3,498.00;0.3933;38,747.42;19,242.25;2333;136.71;2,316.27;10,051.37
10.06.2024;69,538.2;3,667.85;0.4136;38,868.04;19,109.75;2335;138.18;2,310.60;9,997.91
7.06.2024;69,347.9;3,678.37;0.4367;38,798.99;19,037.75;2335;136.2;2,292.71;10,138.97
6.06.2024;70,791.5;3,812.95;0.4766;38,886.17;19,060.25;2347;145.38;2,375.61;10,279.69
5.06.2024;71,083.7;3,865.14;0.472;38,807.33;19,074.25;2335;140.83;2,354.78;10,350.96
4.06.2024;70,549.2;3,810.35;0.4668;38,711.29;18,701.00;2353;138.65;2,327.68;10,364.56
3.06.2024;68,807.8;3,767.10;0.4512;38,571.03;18,646.25;2344;145.07;2,350.35;10,556.80
31.05.2024;67,530.1;3,762.66;0.4446;38,686.32;18,591.00;2337;145.16;2,326.97;10,400.48
30.05.2024;68,354.7;3,747.55;0.4453;38,111.48;18,606.50;2371;145.92;2,343.00;10,481.30
29.05.2024;67,635.8;3,769.57;0.4532;38,441.54;18,802.75;2382;144.29;2,338.77;10,479.16
28.05.2024;68,366.0;3,845.56;0.4548;38,852.86;18,940.50;2344;147.37;2,360.95;10,677.49
24.05.2024;68,547.6;3,728.21;0.4546;39,069.59;18,876.00;2305;143.47;2,333.76;10,676.65
23.05.2024;67,975.7;3,785.65;0.4488;39,065.26;18,696.25;2355;141.84;2,328.37;10,792.53
22.05.2024;69,155.4;3,739.08;0.461;39,671.04;18,786.75;2338;144.7;2,378.25;10,899.28
21.05.2024;70,139.9;3,790.46;0.4677;39,872.99;18,799.25;2310;150.5;2,421.64;10,895.25
20.05.2024;71,422.7;3,661.07;0.4659;39,806.77;18,763.00;2324;151.36;2,425.12;10,739.57
17.05.2024;67,036.8;3,092.75;0.4355;40,003.59;18,635.25;2318;149.23;2,414.89;10,643.58
16.05.2024;65,231.0;2,944.99;0.4282;39,869.38;18,650.00;2346;143.82;2,376.44;10,319.96
15.05.2024;66,225.1;3,034.71;0.4305;39,908.00;18,691.75;2346;144.67;2,386.04;10,158.63
14.05.2024;61,569.4;2,881.99;0.4004;39,558.11;18,415.00;2397;143.1;2,357.97;10,173.42
13.05.2024;62,937.2;2,951.01;0.4059;39,431.51;18,295.50;2429;141.04;2,336.05;10,055.98
10.05.2024;60,796.9;2,909.86;0.4129;39,512.84;18,255.00;2420;142.24;2,360.14;10,218.58
9.05.2024;63,075.0;3,036.32;0.4362;39,387.76;18,214.50;2440;142.17;2,345.88;10,268.58
8.05.2024;61,207.5;2,974.94;0.427;39,056.39;18,186.50;2456;137.7;2,308.65;10,247.75
7.05.2024;62,317.7;3,006.36;0.4294;38,884.26;18,199.50;2471;137.75;2,313.79;10,336.50
6.05.2024;63,163.1;3,062.03;0.4406;38,852.27;18,195.50;2474;137.67;2,323.57;10,267.09
2.05.2024;59,121.3;2,987.12;0.4311;38,225.66;17,649.75;2580;134.3;2,303.29;10,208.65
30.04.2024;60,666.6;3,014.41;0.4169;37,815.92;17,571.25;2609;133.45;2,285.57;10,045.74
29.04.2024;63,860.1;3,216.29;0.4368;38,386.09;17,904.25;2578;139.78;2,334.44;10,082.77
26.04.2024;63,766.4;3,130.90;0.452;38,239.66;17,845.75;2625;138.68;2,337.72;9,915.62
25.04.2024;64,497.1;3,155.83;0.465;38,085.80;17,567.50;2639;137.22;2,331.78;9,716.77
24.04.2024;64,285.7;3,141.03;0.4631;38,460.92;17,664.50;2636;133.05;2,315.82;9,722.09
22.04.2024;66,829.3;3,200.62;0.4816;38,239.98;17,350.00;2722;131.01;2,326.29;9,645.02
19.04.2024;63,799.1;3,056.23;0.433;37,986.40;17,180.75;2862;136.01;2,390.45;9,693.46
18.04.2024;63,481.4;3,064.48;0.4341;37,775.38;17,547.25;2829;135.29;2,378.25;9,524.59
17.04.2024;61,278.9;2,985.82;0.4252;37,753.31;17,658.50;2828;134.73;2,360.81;9,530.47
16.04.2024;63,805.3;3,083.43;0.4338;37,798.97;17,881.25;2845;132.94;2,382.83;9,548.09
15.04.2024;63,411.9;3,100.94;0.4235;37,735.11;17,876.25;2918;134.71;2,382.51;9,679.80
9.04.2024;69,148.0;3,506.96;0.6121;38,883.67;18,359.75;2705;138.62;2,352.58;9,814.19
8.04.2024;71,630.1;3,694.93;0.6256;38,892.80;18,295.00;2705;135.65;2,338.89;9,756.69
5.04.2024;67,830.6;3,317.84;0.5899;38,904.04;18,300.75;2772;136.35;2,329.50;9,618.83
4.04.2024;68,496.5;3,327.45;0.5925;38,596.98;18,076.75;2746;132.64;2,289.43;9,129.02
3.04.2024;65,963.0;3,310.62;0.5763;39,127.14;18,373.25;2682;134.33;2,299.17;8,945.80
2.04.2024;65,439.2;3,277.99;0.584;39,170.24;18,330.00;2700;130.58;2,280.10;9,040.87
1.04.2024;69,664.4;3,502.82;0.628;39,566.85;18,497.25;2659;128.8;2,250.36;9,157.54
28.03.2024;70,762.1;3,559.43;0.6752;39,807.37;18,475.00;2659;127.0;2,232.38;9,079.97
27.03.2024;69,442.4;3,500.43;0.6651;39,760.08;18,503.75;2633;123.73;2,194.02;8,806.72
26.03.2024;69,999.3;3,587.50;0.692;39,282.33;18,449.00;2650;119.46;2,178.58;8,807.38
25.03.2024;69,892.0;3,590.62;0.6653;39,313.64;18,513.50;2676;120.03;2,171.45;9,029.38
22.03.2024;63,785.5;3,334.12;0.6249;39,475.90;18,574.75;2685;119.21;2,164.15;9,111.50
21.03.2024;65,503.8;3,493.23;0.6338;39,781.37;18,561.75;2675;120.85;2,180.81;9,140.70
20.03.2024;67,854.0;3,514.73;0.6395;39,512.13;18,479.75;2667;121.32;2,185.96;8,955.12
19.03.2024;62,050.0;3,165.20;0.5704;39,110.76;18,270.00;2717;116.83;2,157.23;8,929.88
18.03.2024;67,594.1;3,520.30;0.6173;38,790.43;18,231.50;2754;119.36;2,159.99;8,718.11
15.03.2024;69,463.7;3,741.12;0.6893;38,714.77;17,854.75;2793;120.5;2,155.54;8,828.70
14.03.2024;71,387.5;3,883.94;0.7444;38,905.66;18,024.50;2759;119.69;2,161.01;8,883.52
13.03.2024;73,066.3;4,004.29;0.7603;39,043.32;18,078.50;2711;121.35;2,174.40;8,910.23
12.03.2024;71,470.2;3,979.30;0.7676;39,005.49;18,227.75;2716;118.08;2,157.99;9,069.03
11.03.2024;72,099.1;4,065.02;0.779;38,769.66;17,971.00;2778;119.99;2,182.47;9,131.82
8.03.2024;68,172.0;3,883.20;0.7042;38,722.69;18,046.75;2778;117.36;2,177.51;9,155.32
7.03.2024;66,855.3;3,869.69;0.6932;38,791.35;18,316.25;2746;117.52;2,159.16;9,054.18
6.03.2024;66,080.4;3,814.56;0.6562;38,661.05;18,044.25;2736;115.28;2,148.29;8,744.58
5.03.2024;63,792.6;3,556.03;0.6127;38,585.19;17,930.25;2738;113.01;2,127.55;8,860.52
4.03.2024;68,270.1;3,626.34;0.6642;38,989.83;18,262.00;2666;112.99;2,114.99;8,907.65
1.03.2024;62,397.7;3,433.51;0.6653;39,087.38;18,338.25;2655;108.65;2,083.39;9,097.15
29.02.2024;61,169.3;3,339.26;0.6522;38,996.39;18,082.75;2645;105.37;2,043.24;9,193.69
28.02.2024;62,467.6;3,383.03;0.571;38,949.02;17,915.25;2671;102.94;2,034.62;9,062.36
27.02.2024;57,056.2;3,242.14;0.5657;38,972.41;18,021.00;2644;104.39;2,029.64;9,179.48
26.02.2024;54,495.1;3,175.94;0.5378;39,069.23;17,977.00;2678;105.19;2,030.66;9,334.13
23.02.2024;50,740.5;2,922.24;0.4804;39,131.53;17,991.00;2694;106.72;2,035.72;9,374.20
22.02.2024;51,320.4;2,972.46;0.4881;39,069.11;18,047.50;2756;104.85;2,024.11;9,347.17
21.02.2024;51,858.2;2,971.18;0.4802;38,612.24;17,536.75;2756;107.04;2,024.99;9,312.12
20.02.2024;52,263.5;3,015.38;0.4991;38,563.80;17,607.25;2791;107.84;2,023.53;9,344.97
16.02.2024;52,134.2;2,801.80;0.4977;38,627.99;17,744.00;2751;107.86;2,013.10;9,250.36
15.02.2024;51,901.3;2,822.59;0.5039;38,773.12;17,912.75;2772;107.49;2,004.09;9,242.15
14.02.2024;51,782.4;2,775.12;0.4865;38,424.27;17,881.00;2778;104.27;1,992.39;9,072.08
13.02.2024;49,716.0;2,640.10;0.4682;38,272.75;17,676.75;2842;103.7;1,992.13;8,994.00
12.02.2024;49,941.3;2,657.87;0.4833;38,797.38;17,965.00;2746;110.55;2,019.79;9,174.58
9.02.2024;47,127.5;2,486.24;0.4671;38,671.69;18,039.25;2684;109.32;2,024.16;9,045.97
8.02.2024;45,293.3;2,419.56;0.4492;38,726.33;17,868.25;2661;110.51;2,033.18;8,949.79
7.02.2024;44,339.8;2,424.64;0.4458;38,677.36;17,841.75;2680;111.7;2,034.22;8,843.01
6.02.2024;43,087.7;2,372.65;0.4314;38,521.36;17,660.00;2683;112.9;2,035.46;8,869.14
5.02.2024;42,697.2;2,301.83;0.4348;38,380.12;17,700.00;2727;111.49;2,024.67;8,776.70
2.02.2024;43,194.7;2,309.28;0.441;38,654.42;17,732.75;2776;114.06;2,038.59;8,665.68
1.02.2024;43,081.4;2,304.28;0.4356;38,519.84;17,436.75;2765;117.54;2,054.89;8,646.12
31.01.2024;42,580.5;2,283.14;0.4319;38,150.30;17,242.25;2789;113.54;2,037.19;8,496.66
30.01.2024;42,946.2;2,343.11;0.4452;38,467.31;17,588.50;2697;114.19;2,036.12;8,474.30
29.01.2024;43,299.8;2,317.79;0.459;38,333.45;17,706.00;2708;115.14;2,031.75;8,471.70
26.01.2024;41,811.3;2,267.55;0.4506;38,109.43;17,527.00;2702;113.74;2,018.34;8,346.28
25.01.2024;39,935.7;2,217.71;0.4334;38,049.13;17,634.50;2711;114.16;2,019.75;8,169.89
24.01.2024;40,086.0;2,234.64;0.4395;37,806.39;17,621.00;2695;112.7;2,012.59;8,090.90
23.01.2024;39,888.8;2,243.74;0.4259;37,905.45;17,531.25;2656;115.18;2,028.69;7,950.06
22.01.2024;39,556.4;2,313.64;0.4425;38,001.81;17,458.50;2707;112.7;2,020.99;8,010.14
19.01.2024;41,648.0;2,491.81;0.4692;37,863.80;17,438.50;2764;112.94;2,029.09;7,996.70
18.01.2024;41,292.7;2,469.77;0.4402;37,468.61;17,110.00;2810;112.65;2,022.67;8,016.09
17.01.2024;42,768.7;2,531.26;0.4628;37,266.67;16,869.75;2868;112.78;2,005.72;8,024.37
16.01.2024;43,145.5;2,588.64;0.4631;37,361.12;16,966.50;2829;115.9;2,027.59;8,032.17
12.01.2024;42,835.9;2,523.98;0.4623;37,592.98;16,969.25;2750;120.64;2,048.72;7,986.47
11.01.2024;46,348.2;2,618.08;0.4846;37,711.02;16,966.25;2734;117.44;2,028.09;7,895.96
10.01.2024;46,629.3;2,581.79;0.4651;37,695.73;16,945.25;2716;118.55;2,023.40;7,874.16
